order_id,order_date,origin_port,carrier,tpt,service_level,ship_ahead_day_count,ship_late_day_count,customer,product_id,plant_code,destination_port,unit_quantity,weight,wh,cost_unit,plant_id,daily_capacity,port,orig_port_cd,dest_port_cd,minm_wgh_qty,max_wgh_qty,svc_cd,minimum_cost,rate,mode_dsc,tpt_day_cnt,carrier_type,freight_cost,delay_days,is_delayed,shipped_early,transit_days,delay_cost
1447184437.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1666957,PLANT12,PORT09,259,0.5347826086956522,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447184437.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1666957,PLANT12,PORT09,259,0.5347826086956522,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447184436.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1689457,PLANT12,PORT09,315,1.6711872496183728,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447184436.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1689457,PLANT12,PORT09,315,1.6711872496183728,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447331094.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1689457,PLANT12,PORT09,299,0.8355936248091864,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447331094.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1689457,PLANT12,PORT09,299,0.8355936248091864,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447184438.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1666994,PLANT12,PORT09,318,1.1095990951829953,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447184438.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1666994,PLANT12,PORT09,318,1.1095990951829953,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447149016.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,282,2.0576939831864633,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447149016.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,282,2.0576939831864633,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447206034.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,345,3.0865409747796955,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447206034.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,345,3.0865409747796955,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447180382.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,382,11.31731690752555,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447180382.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,382,11.31731690752555,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447180378.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,256,2.0576939831864633,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447180378.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,256,2.0576939831864633,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447306323.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,280,4.115387966372927,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447306323.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,280,4.115387966372927,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447185552.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,336,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447185552.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,336,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447180387.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,301,3.0865409747796955,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447180387.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,301,3.0865409747796955,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
